,index,origin,destination,treq,tdep,ttrav,tarr,tdrop,dist,pax_id,platform,VoT,delta,u,u_PT
215,750,46273402,2020569209,924,,774,2020-10-02 11:00:26.198411,,6197,750,0,0.0035,192.79365079365084,12.0045,999999
216,2704,46398982,3412535141,924,,237,2020-10-02 09:48:50.198411,,1901,2704,0,0.0035,59.25396825396825,3.681,999999
217,2381,46277066,46359383,927,,679,2020-10-02 10:47:50.198411,,5438,2381,0,0.0035,169.2328042328043,10.5335,999999
218,1265,46355782,46365716,933,,699,2020-10-02 10:50:32.198411,,5594,1265,0,0.0035,173.952380952381,10.8375,999999
219,235,7638757810,46309537,934,,675,2020-10-02 10:47:21.198411,,5402,235,0,0.0035,167.98412698412696,10.4655,999999
220,461,46544677,46423248,937,,1272,2020-10-02 12:06:59.198411,,10177,461,0,0.0035,316.3809523809524,19.7175,999999
221,2184,46209411,7191688886,938,,893,2020-10-02 11:16:28.198411,,7145,2184,0,0.0035,222.13227513227517,13.843,999999
222,352,46268895,46291478,942,,143,2020-10-02 09:36:32.198411,,1145,352,0,0.0035,35.62433862433863,2.218,999999
223,1387,3185290420,46438252,960,,201,2020-10-02 09:44:36.198411,,1611,1387,0,0.0035,50.17460317460317,3.12,999999
224,936,46290738,46436308,961,,653,2020-10-02 10:44:56.198411,,5230,936,0,0.0035,162.76719576719577,10.1305,999999
225,645,46309996,6841232269,969,,514,2020-10-02 10:26:33.198411,,4119,645,0,0.0035,128.2645502645503,7.977499999999999,999999
226,3040,3546012193,46440061,969,,572,2020-10-02 10:34:16.198411,,4582,3040,0,0.0035,142.6243386243386,8.875,999999
227,137,46278724,1256560350,978,,663,2020-10-02 10:46:34.198411,,5311,137,0,0.0035,165.3174603174603,10.286999999999999,999999
228,630,46463220,46340772,978,,689,2020-10-02 10:49:58.198411,,5515,630,0,0.0035,171.5291005291006,10.684000000000001,999999
229,2832,46318572,2298641921,980,,816,2020-10-02 11:06:56.198411,,6531,2832,0,0.0035,203.11111111111114,12.6525,999999
230,1496,5137410225,3792707522,985,,1054,2020-10-02 11:38:46.198411,,8436,1496,0,0.0035,262.3597883597884,16.343,999999
231,1449,46419150,46365684,988,,254,2020-10-02 09:52:08.198411,,2035,1449,0,0.0035,63.35449735449738,3.9415000000000004,999999
232,1236,7602862348,46397480,989,,166,2020-10-02 09:40:22.198411,,1328,1236,0,0.0035,41.280423280423285,2.573,999999
233,2271,7563342678,6949114037,989,,602,2020-10-02 10:38:37.198411,,4823,2271,0,0.0035,150.14814814814818,9.3415,999999
234,1123,6542548105,297095272,993,,195,2020-10-02 09:44:19.198411,,1561,1123,0,0.0035,48.55555555555555,3.024,999999
235,1704,343262180,46448842,996,,700,2020-10-02 10:51:43.198411,,5602,1704,0,0.0035,174.20105820105817,10.853000000000002,999999
236,1934,46370539,46290677,1006,,464,2020-10-02 10:20:26.198411,,3715,1934,0,0.0035,115.57671957671961,7.1965,999999
237,2923,46347456,46238660,1009,,703,2020-10-02 10:52:23.198411,,5629,2923,0,0.0035,175.13756613756618,10.904,999999
238,1130,5830440708,46376975,1010,,476,2020-10-02 10:22:08.198411,,3813,1130,0,0.0035,118.6878306878307,7.3855,999999
239,1360,46371324,46372608,1010,,921,2020-10-02 11:21:28.198411,,7373,1360,0,0.0035,229.34920634920638,14.283,999999
240,1084,46448381,2993668859,1012,,369,2020-10-02 10:07:56.198411,,2959,1084,0,0.0035,92.20634920634922,5.73,999999
241,1559,46267324,46347682,1025,,425,2020-10-02 10:15:34.198411,,3404,1559,0,0.0035,105.94179894179895,6.5935,999999
242,823,5142612141,2774989829,1029,,201,2020-10-02 09:45:49.198411,,1615,823,0,0.0035,50.42857142857142,3.126,999999
243,2044,504575982,7230058492,1031,,410,2020-10-02 10:13:41.198411,,3285,2044,0,0.0035,102.2751322751323,6.362500000000001,999999
244,2270,46360267,46404263,1031,,227,2020-10-02 09:49:17.198411,,1821,2270,0,0.0035,56.76719576719579,3.526,999999
245,1382,1412414803,46425405,1034,,1228,2020-10-02 12:02:47.198411,,9828,1382,0,0.0035,305.6296296296297,19.04,999999
246,2145,46346389,2298641937,1039,,218,2020-10-02 09:48:12.198411,,1748,2145,0,0.0035,54.465608465608476,3.385,999999
247,2763,46528597,46413765,1045,,633,2020-10-02 10:43:36.198411,,5066,2763,0,0.0035,157.5396825396826,9.8145,999999
248,1851,46333493,46429658,1046,,988,2020-10-02 11:31:00.198411,,7909,1851,0,0.0035,246.01058201058203,15.3215,999999
249,326,2599727053,46366452,1053,,534,2020-10-02 10:30:31.198411,,4273,326,0,0.0035,132.85714285714283,8.278500000000001,999999
250,3009,46265956,3214953956,1061,,480,2020-10-02 10:23:32.198411,,3846,3009,0,0.0035,119.74603174603178,7.449,999999
251,1708,46388899,7602619093,1068,,80,2020-10-02 09:30:17.198411,,644,1708,0,0.0035,20.14814814814815,1.246,999999
252,3074,1715224328,46271731,1069,,945,2020-10-02 11:25:36.198411,,7562,3074,0,0.0035,235.12698412698413,14.650500000000001,999999
253,2424,46426633,46386454,1072,,532,2020-10-02 10:30:37.198411,,4260,2424,0,0.0035,132.5502645502646,8.251999999999999,999999
254,405,5873985105,46402974,1073,,218,2020-10-02 09:48:43.198411,,1745,405,0,0.0035,54.275132275132286,3.3805,999999
255,134,1998738682,46289805,1075,,468,2020-10-02 10:22:06.198411,,3746,134,0,0.0035,116.50793650793652,7.257,999999
256,1803,46528962,46312775,1082,,1318,2020-10-02 12:15:32.198411,,10545,1803,0,0.0035,327.8201058201059,20.430500000000002,999999
257,1693,46285989,46466587,1087,,750,2020-10-02 10:59:58.198411,,6006,1693,0,0.0035,186.88888888888889,11.634,999999
258,1320,6659220705,46384645,1091,,589,2020-10-02 10:38:32.198411,,4716,1320,0,0.0035,146.72486772486778,9.1355,999999
259,2391,46389778,175661623,1101,,225,2020-10-02 09:50:12.198411,,1806,2391,0,0.0035,56.33333333333333,3.4965,999999
260,1690,46416652,297095273,1102,,130,2020-10-02 09:37:34.198411,,1047,1690,0,0.0035,32.77248677248677,2.0255,999999
261,946,46399891,46388341,1106,,200,2020-10-02 09:46:54.198411,,1603,946,0,0.0035,49.92592592592594,3.1045000000000003,999999
262,484,46432833,304811918,1115,,409,2020-10-02 10:14:54.198411,,3274,484,0,0.0035,101.83597883597885,6.342499999999999,999999
263,901,46268895,274971314,1115,,875,2020-10-02 11:17:03.198411,,7003,901,0,0.0035,217.78306878306879,13.567,999999
264,1817,46343533,46431088,1115,,325,2020-10-02 10:03:41.198411,,2601,1817,0,0.0035,80.8835978835979,5.039,999999
265,1746,6185791680,5899675531,1118,,386,2020-10-02 10:11:55.198411,,3092,1746,0,0.0035,96.24338624338624,5.989,999999
266,670,7066536826,297095277,1121,,363,2020-10-02 10:08:53.198411,,2907,670,0,0.0035,90.46031746031746,5.631,999999
267,1068,46279939,46386453,1126,,576,2020-10-02 10:37:21.198411,,4610,1068,0,0.0035,143.3650793650794,8.931000000000001,999999
268,2882,282780452,46271334,1127,,281,2020-10-02 09:58:03.198411,,2251,2882,0,0.0035,70.06878306878308,4.36,999999
269,1247,46309910,46448678,1129,,686,2020-10-02 10:52:08.198411,,5494,1247,0,0.0035,170.973544973545,10.642,999999
270,1733,46472650,2877620938,1130,,1283,2020-10-02 12:11:43.198411,,10268,1733,0,0.0035,319.3068783068784,19.8925,999999
271,55,5420805380,330199508,1135,,1486,2020-10-02 12:38:52.198411,,11892,55,0,0.0035,369.78835978835986,23.039,999999
272,2757,46334874,5830440704,1140,,201,2020-10-02 09:47:33.198411,,1608,2757,0,0.0035,49.984126984126995,3.1155,999999
273,2267,46325296,46386453,1150,,289,2020-10-02 09:59:33.198411,,2318,2267,0,0.0035,72.24867724867725,4.4885,999999
274,2282,6659252458,4624053878,1154,,437,2020-10-02 10:19:22.198411,,3503,2282,0,0.0035,109.11640211640211,6.784000000000001,999999
275,2333,46359491,46310737,1164,,259,2020-10-02 09:55:42.198411,,2073,2333,0,0.0035,64.4708994708995,4.016,999999
276,574,46400246,46356117,1182,,290,2020-10-02 10:00:07.198411,,2320,574,0,0.0035,72.11640211640213,4.495,999999
277,2316,1278624626,46421375,1186,,728,2020-10-02 10:58:35.198411,,5824,2316,0,0.0035,181.03703703703707,11.284,999999
278,184,46415826,46421259,1188,,35,2020-10-02 09:26:14.198411,,281,184,0,0.0035,8.76719576719577,0.544,999999
279,1013,46399374,2772719483,1191,,39,2020-10-02 09:26:52.198411,,316,1013,0,0.0035,9.952380952380954,0.6105,999999
280,2652,5827460190,1069320430,1202,,350,2020-10-02 10:08:31.198411,,2804,2652,0,0.0035,87.29100529100529,5.431000000000001,999999
281,2498,2020569044,2309524191,1203,,189,2020-10-02 09:47:01.198411,,1513,2498,0,0.0035,47.06349206349207,2.931,999999
282,1058,46292084,46360978,1204,,397,2020-10-02 10:14:52.198411,,3183,1058,0,0.0035,99.16931216931216,6.164,999999
283,2612,46350879,46408004,1210,,625,2020-10-02 10:45:22.198411,,5007,2612,0,0.0035,155.86772486772486,9.698,999999
284,2019,46415905,46361994,1223,,333,2020-10-02 10:06:35.198411,,2667,2019,0,0.0035,83.00000000000003,5.1659999999999995,999999
285,2293,46307676,46433913,1223,,773,2020-10-02 11:05:15.198411,,6187,2293,0,0.0035,192.41798941798942,11.986,999999
286,2948,3294630385,46395870,1230,,678,2020-10-02 10:52:44.198411,,5429,2948,0,0.0035,168.92063492063497,10.5165,999999
287,815,1577788575,46433317,1244,,1125,2020-10-02 11:52:33.198411,,9004,815,0,0.0035,280.01587301587307,17.4435,999999
288,2368,46338837,46382632,1247,,508,2020-10-02 10:30:21.198411,,4069,2368,0,0.0035,126.64550264550272,7.881500000000001,999999
289,2330,46323085,46299218,1248,,420,2020-10-02 10:18:38.198411,,3365,2330,0,0.0035,104.76190476190477,6.5175,999999
290,2865,46452951,2296494806,1250,,219,2020-10-02 09:51:53.198411,,1758,2865,0,0.0035,54.84126984126985,3.4035,999999
291,46,434504335,46418111,1251,,1171,2020-10-02 11:58:46.198411,,9370,46,0,0.0035,291.3280423280424,18.1535,999999
292,610,46424280,46400374,1253,,481,2020-10-02 10:26:46.198411,,3848,610,0,0.0035,119.6137566137566,7.455500000000001,999999
293,9,46410554,46401214,1254,,114,2020-10-02 09:37:51.198411,,912,9,0,0.0035,28.349206349206344,1.7670000000000001,999999
294,3023,2298641934,46329409,1263,,493,2020-10-02 10:28:37.198411,,3949,3023,0,0.0035,122.91534391534395,7.649,999999
295,1639,295730931,3411610216,1264,,477,2020-10-02 10:26:27.198411,,3818,1639,0,0.0035,118.74603174603178,7.3965000000000005,999999
296,2644,46244888,1976839590,1264,,295,2020-10-02 10:02:10.198411,,2361,2644,0,0.0035,73.42328042328043,4.574,999999
297,2539,797987492,1318851540,1268,,849,2020-10-02 11:16:05.198411,,6792,2539,0,0.0035,211.12698412698415,13.159500000000001,999999
298,1259,2899903558,287776239,1272,,435,2020-10-02 10:21:01.198411,,3484,1259,0,0.0035,108.42857142857144,6.7485,999999
299,2637,6933164026,46365598,1275,,289,2020-10-02 10:01:32.198411,,2312,2637,0,0.0035,71.86772486772487,4.4795,999999
300,1893,46418536,46458123,1276,,446,2020-10-02 10:22:30.198411,,3569,1893,0,0.0035,110.97354497354496,6.9145,999999
301,1514,46336292,46402405,1280,,573,2020-10-02 10:39:30.198411,,4585,1514,0,0.0035,142.55555555555557,8.883000000000001,999999
302,3167,46319024,2311111527,1298,,624,2020-10-02 10:46:35.198411,,4992,3167,0,0.0035,155.17460317460316,9.672,999999
303,1951,7126072907,46423432,1310,,1385,2020-10-02 12:28:21.198411,,11086,1951,0,0.0035,344.7989417989419,21.4765,999999
304,2212,3923400536,2020568929,1311,,454,2020-10-02 10:24:10.198411,,3634,2212,0,0.0035,113.02645502645507,7.039999999999999,999999
305,859,372972696,46398234,1320,,1135,2020-10-02 11:55:11.198411,,9086,859,0,0.0035,282.6296296296296,17.6015,999999
306,1553,46404788,46367561,1322,,819,2020-10-02 11:13:04.198411,,6557,1553,0,0.0035,203.984126984127,12.702,999999
307,2955,46438694,46391320,1326,,164,2020-10-02 09:45:44.198411,,1313,2955,0,0.0035,40.84656084656084,2.5435,999999
308,1409,1029673119,46399103,1334,,381,2020-10-02 10:14:47.198411,,3048,1409,0,0.0035,94.74603174603175,5.9055,999999
309,2109,46514542,46358447,1336,,810,2020-10-02 11:12:03.198411,,6482,2109,0,0.0035,201.55555555555557,12.558,999999
310,1638,7042617202,2311090708,1337,,209,2020-10-02 09:52:00.198411,,1678,1638,0,0.0035,52.35449735449737,3.2485,999999
311,1463,3923400538,46273529,1338,,962,2020-10-02 11:32:26.198411,,7703,1463,0,0.0035,239.67195767195778,14.921500000000002,999999
312,2599,7883254372,2020569044,1338,,736,2020-10-02 11:02:14.198411,,5891,2599,0,0.0035,183.2169312169312,11.4125,999999
313,2712,46407437,5413897223,1343,,691,2020-10-02 10:56:18.198411,,5530,2712,0,0.0035,171.96296296296296,10.7135,999999
314,2810,3926140288,46374276,1343,,556,2020-10-02 10:38:23.198411,,4455,2810,0,0.0035,138.7089947089947,8.6285,999999
315,261,7191938580,1587126027,1344,,665,2020-10-02 10:52:56.198411,,5327,261,0,0.0035,165.81481481481478,10.318,999999
316,2149,46424767,297095258,1352,,429,2020-10-02 10:21:32.198411,,3435,2149,0,0.0035,106.87301587301589,6.654,999999
317,1129,46497863,46387274,1354,,1313,2020-10-02 12:19:30.198411,,10511,1129,0,0.0035,326.95767195767206,20.362000000000002,999999
318,1102,6103940691,46390410,1356,,637,2020-10-02 10:49:20.198411,,5099,1102,0,0.0035,158.59788359788362,9.878,999999
319,1402,175661644,3185290420,1361,,146,2020-10-02 09:44:00.198411,,1174,1402,0,0.0035,36.687830687830704,2.272,999999
320,626,46321543,1587126020,1363,,897,2020-10-02 11:24:11.198411,,7183,626,0,0.0035,223.50793650793656,13.914,999999
321,2796,420241723,90098482,1363,,1088,2020-10-02 11:49:32.198411,,8704,2796,0,0.0035,270.5608465608466,16.864,999999
322,1055,1166908628,1069320429,1365,,1403,2020-10-02 12:31:39.198411,,11229,1055,0,0.0035,349.21164021164026,21.753999999999998,999999
323,1786,46462483,3958865871,1370,,1126,2020-10-02 11:54:46.198411,,9011,1786,0,0.0035,280.2010582010581,17.4575,999999
324,1806,46398690,46425658,1375,,147,2020-10-02 09:44:22.198411,,1182,1806,0,0.0035,36.93650793650795,2.2874999999999996,999999
325,1861,46290739,46473054,1383,,818,2020-10-02 11:13:56.198411,,6548,1861,0,0.0035,203.6719576719577,12.684999999999999,999999
326,2574,46352955,46373402,1392,,352,2020-10-02 10:11:55.198411,,2818,2574,0,0.0035,87.66137566137567,5.4590000000000005,999999
327,377,46400700,451707335,1397,,578,2020-10-02 10:42:11.198411,,4629,377,0,0.0035,144.0529100529101,8.9665,999999
328,529,46397989,2308176052,1398,,259,2020-10-02 09:59:37.198411,,2074,529,0,0.0035,64.53439153439155,4.0175,999999
329,1748,2306196651,46405594,1406,,221,2020-10-02 09:54:40.198411,,1769,1748,0,0.0035,55.021164021164026,3.427,999999
330,1807,46366182,1256560350,1420,,436,2020-10-02 10:23:34.198411,,3489,1807,0,0.0035,108.48677248677247,6.7595,999999
331,722,46282543,46283584,1424,,491,2020-10-02 10:31:02.198411,,3933,722,0,0.0035,122.41798941798943,7.618,999999
332,1498,2012191844,46281618,1443,,418,2020-10-02 10:21:39.198411,,3351,1498,0,0.0035,104.3915343915344,6.4895000000000005,999999
333,2728,46310183,46380734,1443,,717,2020-10-02 11:01:28.198411,,5740,2728,0,0.0035,178.55555555555554,11.119499999999999,999999
334,2052,46395415,297095264,1447,,583,2020-10-02 10:43:36.198411,,4664,2052,0,0.0035,144.97883597883597,9.0365,999999
335,1522,506965966,415961034,1449,,357,2020-10-02 10:13:34.198411,,2860,1522,0,0.0035,89.03174603174602,5.5395,999999
336,2163,46422654,4336924181,1454,,448,2020-10-02 10:25:44.198411,,3585,2163,0,0.0035,111.47089947089948,6.945500000000001,999999
337,1036,46365720,46388842,1458,,175,2020-10-02 09:49:24.198411,,1401,1036,0,0.0035,43.58201058201058,2.7140000000000004,999999
338,1959,3296689770,46419942,1460,,598,2020-10-02 10:45:51.198411,,4786,1959,0,0.0035,148.83597883597884,9.272,999999
339,56,46469247,271391422,1463,,1122,2020-10-02 11:55:44.198411,,8976,56,0,0.0035,279.015873015873,17.391000000000002,999999
340,1290,1069290032,46362280,1466,,105,2020-10-02 09:40:14.198411,,843,1290,0,0.0035,26.3015873015873,1.632,999999
341,1244,6129443325,46311654,1467,,631,2020-10-02 10:50:24.198411,,5052,1244,0,0.0035,157.16931216931215,9.7865,999999
342,2108,1577377342,46375508,1468,,553,2020-10-02 10:40:00.198411,,4427,2108,0,0.0035,137.70899470899468,8.576,999999
343,968,46305299,46434377,1482,,663,2020-10-02 10:54:55.198411,,5308,968,0,0.0035,165.12698412698415,10.282499999999999,999999
344,1680,46401740,46384251,1490,,533,2020-10-02 10:37:39.198411,,4264,1680,0,0.0035,132.54497354497357,8.2615,999999
345,973,46421798,4402598902,1495,,568,2020-10-02 10:42:26.198411,,4546,973,0,0.0035,141.37566137566137,8.807,999999
346,2415,46251809,2284093727,1498,,642,2020-10-02 10:52:25.198411,,5142,2415,0,0.0035,160.03174603174608,9.96,999999
347,1599,46424496,295693437,1501,,616,2020-10-02 10:48:57.198411,,4931,1599,0,0.0035,153.3756613756614,9.5525,999999
348,2617,1496135468,558702081,1501,,676,2020-10-02 10:56:54.198411,,5408,2617,0,0.0035,168.1058201058201,10.478,999999
349,1113,46314836,46339885,1503,,219,2020-10-02 09:56:04.198411,,1756,1113,0,0.0035,54.71428571428572,3.4005,999999
350,2740,46473852,46337902,1507,,736,2020-10-02 11:05:03.198411,,5891,2740,0,0.0035,183.2169312169312,11.4125,999999
351,1203,1978342133,1205690119,1509,,297,2020-10-02 10:06:30.198411,,2376,1203,0,0.0035,73.85714285714288,4.6035,999999
352,199,46401453,46429483,1521,,202,2020-10-02 09:54:07.198411,,1621,199,0,0.0035,50.55026455026456,3.1385,999999
353,514,46506734,46424437,1533,,632,2020-10-02 10:51:34.198411,,5056,514,0,0.0035,157.1640211640212,9.796,999999
354,2523,46312724,46424346,1535,,636,2020-10-02 10:52:10.198411,,5090,2523,0,0.0035,158.28571428571428,9.861,999999
355,354,3803531910,46385483,1540,,1015,2020-10-02 11:42:46.198411,,8121,354,0,0.0035,252.47089947089938,15.734,999999
356,2125,2300133261,2020569119,1546,,195,2020-10-02 09:53:34.198411,,1563,2125,0,0.0035,48.68253968253969,3.027,999999
357,2937,7191603163,2309504937,1550,,364,2020-10-02 10:16:09.198411,,2914,2937,0,0.0035,90.64550264550269,5.6450000000000005,999999
358,435,1715273753,46388666,1551,,716,2020-10-02 11:03:10.198411,,5734,435,0,0.0035,178.43386243386246,11.107000000000001,999999
359,2009,2599727061,46358447,1560,,351,2020-10-02 10:14:37.198411,,2812,2009,0,0.0035,87.53968253968254,5.4465,999999
360,1794,46281143,7214022089,1562,,754,2020-10-02 11:08:21.198411,,6034,1794,0,0.0035,187.62962962962962,11.690000000000001,999999
361,215,46365575,46436308,1569,,383,2020-10-02 10:19:01.198411,,3067,215,0,0.0035,95.43386243386244,5.941000000000001,999999
362,295,46298145,46389218,1571,,389,2020-10-02 10:19:55.198411,,3119,295,0,0.0035,97.17989417989422,6.039999999999999,999999
363,2323,46279373,46198185,1571,,336,2020-10-02 10:12:47.198411,,2691,2323,0,0.0035,83.74603174603173,5.2125,999999
364,2745,46358578,46440270,1576,,605,2020-10-02 10:48:45.198411,,4844,2745,0,0.0035,150.70370370370372,9.3835,999999
365,1509,46351183,46288517,1577,,269,2020-10-02 10:03:58.198411,,2156,1509,0,0.0035,67.14814814814814,4.1754999999999995,999999
366,3070,46397669,6653544422,1578,,584,2020-10-02 10:46:01.198411,,4678,3070,0,0.0035,145.6084656084657,9.061,999999
367,201,46418254,46442357,1586,,688,2020-10-02 11:00:00.198411,,5509,201,0,0.0035,171.40740740740742,10.6715,999999
368,1152,5777055555,46380013,1587,,182,2020-10-02 09:52:32.198411,,1460,1152,0,0.0035,45.51322751322752,2.827,999999
369,1116,46430021,46433739,1589,,180,2020-10-02 09:52:18.198411,,1444,1116,0,0.0035,45.01587301587301,2.796,999999
370,1026,46535555,46391902,1592,,773,2020-10-02 11:11:25.198411,,6188,1026,0,0.0035,192.48148148148152,11.9875,999999
371,2497,1029673119,46380586,1594,,343,2020-10-02 10:14:06.198411,,2747,2497,0,0.0035,85.4867724867725,5.321,999999
372,775,46422533,2020569181,1597,,109,2020-10-02 09:42:54.198411,,872,775,0,0.0035,27.105820105820104,1.6895,999999
373,518,46429483,46366452,1606,,207,2020-10-02 09:56:09.198411,,1658,518,0,0.0035,51.6031746031746,3.2115,999999
374,2322,6949114048,46342136,1609,,77,2020-10-02 09:38:52.198411,,618,2322,0,0.0035,19.275132275132282,1.1965000000000001,999999
375,2382,46481696,7602812910,1612,,1144,2020-10-02 12:01:13.198411,,9156,2382,0,0.0035,284.7407407407407,17.738,999999
376,2786,46454838,46330935,1613,,525,2020-10-02 10:38:41.198411,,4203,2786,0,0.0035,130.74603174603175,8.142,999999
377,563,1447461289,5828012921,1620,,824,2020-10-02 11:18:37.198411,,6592,563,0,0.0035,204.91005291005297,12.772,999999
